[200~"id","x_coordinate","y_coordinate","tribe_id","village_id","village_name","player_id","player_name","alliance_id","alliance_tag","population","region","capital","city","harbor","victory_points"
87962,-58,-19,2,18953,"Aldeia do YuYuHakusho",1751,"YuYuHakusho",0,"",121,NULL,True,NULL,NULL,NULL
87977,-43,-19,1,18179,"Juniper Hole",950,"Juniper",0,"",234,NULL,True,NULL,NULL,NULL
87979,-41,-19,3,18066,"Chu city",830,"nFast",0,"",15,NULL,True,NULL,NULL,NULL
87981,-39,-19,5,17969,"Natars -39|-19",1,"Natars",0,"",47,NULL,False,NULL,NULL,NULL
87988,-32,-19,3,17648,"La Muga",232,"Txitxu",0,"",491,NULL,True,NULL,NULL,NULL
87990,-30,-19,5,17573,"Natars -30|-19",1,"Natars",0,"",57,NULL,False,NULL,NULL,NULL
87994,-26,-19,2,17427,"01-Look",181,"WeWillSee",14,"2ndB",447,NULL,False,NULL,NULL,NULL
87997,-23,-19,2,17300,"Kachenjunga",65,"wiitabby",10,"Loyal",405,NULL,True,NULL,NULL,NULL
88020,0,-19,1,20288,"The Lone survivor",339,"brigadier",10,"Loyal",223,NULL,True,NULL,NULL,NULL
88045,25,-19,1,17351,"02. Númenor",133,"Aragorn",6,"LOTR",587,NULL,True,NULL,NULL,NULL
88048,28,-19,2,17467,"cano Köyü",155,"cano",0,"",193,NULL,True,NULL,NULL,NULL
88051,31,-19,2,17539,"Elrond11""s village",301,"Elrond",6,"LOTR",530,NULL,True,NULL,NULL,NULL
88070,50,-19,3,18533,"JUN",1255,"Lord_rasec",0,"",564,NULL,True,NULL,NULL,NULL
88078,58,-19,2,18944,"Dragon29""s village",1742,"Dragon29",0,"",234,NULL,True,NULL,NULL,NULL
88087,67,-19,1,19511,"Bad wolf",2362,"Bad wolf",0,"",263,NULL,True,NULL,NULL,NULL
88097,77,-19,3,20132,"Espectroland",3042,"Espectro",0,"",175,NULL,True,NULL,NULL,NULL
88102,82,-19,3,21141,"A1",3569,"Topas",0,"",151,NULL,True,NULL,NULL,NULL
88169,149,-19,1,20395,"K1",147,"FeeD612",87,"LFA",405,NULL,True,NULL,NULL,NULL
88348,-73,-20,1,19884,"Eldariano""s village",2774,"Eldariano",0,"",27,NULL,True,NULL,NULL,NULL
88357,-64,-20,2,19322,"Brasip""s village",2154,"Brasip",0,"",8,NULL,True,NULL,NULL,NULL
88364,-57,-20,5,18905,"Natars -57|-20",1,"Natars",0,"",51,NULL,False,NULL,NULL,NULL
88368,-53,-20,1,21445,"Nouveau village",1303,"mozart",60,"LGFy",33,NULL,False,NULL,NULL,NULL
88369,-52,-20,1,18684,"Tron2’s landsby",1486,"Tron2",0,"",8,NULL,True,NULL,NULL,NULL
88374,-47,-20,2,18359,"Vesnice: whisky-cz",1142,"whisky-cz",0,"",12,NULL,True,NULL,NULL,NULL
88376,-45,-20,2,18286,"Osada: Krwawy2",1068,"Krwawy2",0,"",146,NULL,True,NULL,NULL,NULL
88378,-43,-20,1,21496,"TRUE_BLOOD",949,"franyass",0,"",20,NULL,False,NULL,NULL,NULL
88379,-42,-20,1,18176,"TRUEBLOOD",949,"franyass",0,"",307,NULL,True,NULL,NULL,NULL
88388,-33,-20,2,17740,"Aldeia do Shygo",495,"Shygo",0,"",46,NULL,True,NULL,NULL,NULL
88393,-28,-20,1,17502,"gatini""s",116,"gatini",0,"",379,NULL,False,NULL,NULL,NULL
88444,23,-20,3,17310,"is LOVE",50,"ZE is Passion",0,"",184,NULL,True,NULL,NULL,NULL
88455,34,-20,3,17709,"P0P""s village",363,"P0P",5,"RNG",366,NULL,True,NULL,NULL,NULL
88464,43,-20,3,18154,"Trolling Anya""s village",929,"Trolling Anya",0,"",8,NULL,True,NULL,NULL,NULL
88466,45,-20,1,18294,"▄︻┻═┳一",1064,"Totenkopf",5,"RNG",497,NULL,True,NULL,NULL,NULL
88469,48,-20,5,18466,"Natars 48|-20",1,"Natars",0,"",59,NULL,False,NULL,NULL,NULL
88482,61,-20,1,21256,"01",2019,"jacha",62,"RNG*",76,NULL,False,NULL,NULL,NULL
88483,62,-20,1,19204,"SPAM",2019,"jacha",62,"RNG*",337,NULL,True,NULL,NULL,NULL
88495,74,-20,1,19962,"strongs",2865,"strongs",0,"",389,NULL,True,NULL,NULL,NULL
88500,79,-20,3,20488,"mr.sins""s village",3248,"mr.sins",0,"",30,NULL,True,NULL,NULL,NULL
88504,83,-20,3,21370,"branko""s village",3665,"branko",0,"",8,NULL,True,NULL,NULL,NULL
88714,-108,-21,2,20379,"00-Run",181,"WeWillSee",14,"2ndB",419,NULL,True,NULL,NULL,NULL
88742,-80,-21,1,20833,"Aldeia do mib66410",3444,"mib66410",0,"",8,NULL,True,NULL,NULL,NULL
88744,-78,-21,3,20423,"Almoc""s village",3216,"Almoc",0,"",255,NULL,True,NULL,NULL,NULL
88755,-67,-21,5,19484,"Natars -67|-21",1,"Natars",0,"",93,NULL,False,NULL,NULL,NULL
88769,-53,-21,5,18721,"Natars -53|-21",1,"Natars",0,"",47,NULL,False,NULL,NULL,NULL
88771,-51,-21,1,18619,"HappyTron’s landsby",1419,"HappyTron",0,"",8,NULL,True,NULL,NULL,NULL
88775,-47,-21,3,20212,"2",337,"Yourk",10,"Loyal",351,NULL,False,NULL,NULL,NULL
88790,-32,-21,1,17697,"TheKing""s village",463,"TheKing",0,"",16,NULL,True,NULL,NULL,NULL
88799,-23,-21,1,17372,"alpha",121,"Frostie",14,"2ndB",336,NULL,False,NULL,NULL,NULL
88843,21,-21,1,17308,"00 Luke",21,"RedtheRad",1,"CONS",462,NULL,False,NULL,NULL,NULL
88850,28,-21,5,17515,"Natars 28|-21",1,"Natars",0,"",16,NULL,False,NULL,NULL,NULL
88869,47,-21,1,18402,".",1170,"Царь2024",19,"X",480,NULL,True,NULL,NULL,NULL
88872,50,-21,1,21481,"Gondor",1921,"Frodo",6,"LOTR",38,NULL,False,NULL,NULL,NULL
88873,51,-21,1,20167,"Samwise Gamgee",1921,"Frodo",6,"LOTR",254,NULL,True,NULL,NULL,NULL
88887,65,-21,5,19396,"Natars 65|-21",1,"Natars",0,"",59,NULL,False,NULL,NULL,NULL
88899,77,-21,3,20280,"Aldea de Sahirbog",3150,"Sahirbog",0,"",10,NULL,True,NULL,NULL,NULL
88904,82,-21,1,21365,"Aldeia da folha",3662,"vinicius100",0,"",14,NULL,True,NULL,NULL,NULL
88987,165,-21,1,21340,"Ted’s Lake House",2959,"Theo1970",6,"LOTR",259,NULL,False,NULL,NULL,NULL
89142,-81,-22,1,21069,"Sebysebyseby""s villa",3539,"Sebysebyseby",0,"",145,NULL,True,NULL,NULL,NULL
89146,-77,-22,2,20256,"Bairro Jardim",3129,"diiineeei",65,"FM",389,NULL,True,NULL,NULL,NULL
89151,-72,-22,3,19805,"Aldea de karos1987",2691,"karos1987",0,"",9,NULL,True,NULL,NULL,NULL
89153,-70,-22,1,19690,"Кировск",2556,"DrDizeli",0,"",34,NULL,True,NULL,NULL,NULL
89163,-60,-22,3,19144,"Tréveros",1956,"Bravuco",0,"",524,NULL,True,NULL,NULL,NULL
89165,-58,-22,1,19007,"Vesnice: Peri",1803,"Peri",0,"",336,NULL,True,NULL,NULL,NULL
89169,-54,-22,3,18789,"Calm",1590,"Soldevi",26,"DinDP",396,NULL,False,NULL,NULL,NULL
89175,-48,-22,1,18507,"001",1300,"rrrssk",0,"",14,NULL,True,NULL,NULL,NULL
89180,-43,-22,2,18247,"Lagania Köyü",1027,"Lagania",0,"",50,NULL,True,NULL,NULL,NULL
89182,-41,-22,1,18174,"No bueno""s village",948,"No bueno",0,"",297,NULL,True,NULL,NULL,NULL
89184,-39,-22,1,18065,"Градът на ivan2411",832,"ivan2411",0,"",188,NULL,True,NULL,NULL,NULL
89188,-35,-22,3,17821,"NONNO",538,"DIAVOLINI",14,"2ndB",336,NULL,True,NULL,NULL,NULL
89193,-30,-22,3,17647,"K01.Finsbury Park",397,"Kilowatt",14,"2ndB",457,NULL,False,NULL,NULL,NULL
89198,-25,-22,1,17478,"00 Pompeia",168,"Toquinha",14,"2ndB",492,NULL,True,NULL,NULL,NULL
89200,-23,-22,1,21004,"01 Roma",168,"Toquinha",14,"2ndB",246,NULL,False,NULL,NULL,NULL
89228,5,-22,2,20277,"02.rijstevlaai",90,"papillon",10,"Loyal",364,NULL,False,NULL,NULL,NULL
89252,29,-22,1,20108,"01. Minas Tirith",133,"Aragorn",6,"LOTR",307,NULL,False,NULL,NULL,NULL
89255,32,-22,2,20523,"chalwa1",301,"Elrond",6,"LOTR",230,NULL,False,NULL,NULL,NULL
89258,35,-22,3,17795,"Guimarães",554,"Portugal",5,"RNG",410,NULL,True,NULL,NULL,NULL
89262,39,-22,2,17982,"King off One",728,"King_off",5,"RNG",294,NULL,True,NULL,NULL,NULL
89267,44,-22,3,18289,"1",999,"Winra",5,"RNG",387,NULL,True,NULL,NULL,NULL
89269,46,-22,1,18400,"Sepba""s village",1184,"Sepba",0,"",8,NULL,True,NULL,NULL,NULL
89281,58,-22,1,19032,"#00 Roma",1821,"Spaghetti",5,"RNG",512,NULL,True,NULL,NULL,NULL
89283,60,-22,5,19118,"Natars 60|-22",1,"Natars",0,"",57,NULL,False,NULL,NULL,NULL
89304,81,-22,3,21136,"vakvarjú faluja",3566,"vakvarjú",0,"",12,NULL,True,NULL,NULL,NULL
89544,-80,-23,1,20832,"Aldeia do Meliodas",3442,"Meliodas",0,"",8,NULL,True,NULL,NULL,NULL
89546,-78,-23,3,20422,"Transit",3215,"Koordine",0,"",305,NULL,True,NULL,NULL,NULL
89560,-64,-23,2,19380,"No Free Lunch",2218,"Fingal",0,"",466,NULL,True,NULL,NULL,NULL
89562,-62,-23,1,19271,".",2091,"Lunita",75,"Esc",485,NULL,True,NULL,NULL,NULL
89563,-61,-23,1,21001,"..",2091,"Lunita",75,"Esc",133,NULL,False,NULL,NULL,NULL
89567,-57,-23,2,18948,"Aldeia do Batata",1753,"Batata",0,"",8,NULL,True,NULL,NULL,NULL
89587,-37,-23,3,18003,"Buba",740,"Buba",0,"",20,NULL,True,NULL,NULL,NULL
89593,-31,-23,5,17737,"Natars -31|-23",1,"Natars",0,"",70,NULL,False,NULL,NULL,NULL
89597,-27,-23,2,20278,"K2",65,"wiitabby",10,"Loyal",296,NULL,False,NULL,NULL,NULL
89598,-26,-23,3,17561,"Baita",309,"Morfeo",0,"",472,NULL,True,NULL,NULL,NULL
89603,-21,-23,3,20983,"-21|-23",217,"verx",0,"",206,NULL,False,NULL,NULL,NULL
89630,6,-23,2,21210,"03.abrikozenvlaai",90,"papillon",10,"Loyal",218,NULL,False,NULL,NULL,NULL
89646,22,-23,1,17369,"01 - Agotera",151,"agotis",5,"RNG",466,NULL,False,NULL,NULL,NULL
89655,31,-23,1,17700,"Catan",462,"krakker",5,"RNG",456,NULL,True,NULL,NULL,NULL
89657,33,-23,1,21072,"03. Osgiliath",133,"Aragorn",6,"LOTR",343,NULL,False,NULL,NULL,NULL
89671,47,-23,3,18464,"Aldeia do marcosbhdota",1246,"marcosbhdota",0,"",29,NULL,True,NULL,NULL,NULL
89675,51,-23,3,18705,"Aldea",1501,"Jinete",0,"",179,NULL,True,NULL,NULL,NULL
89693,69,-23,3,20575,"L02",2295,"LQ3",6,"LOTR",231,NULL,False,NULL,NULL,NULL
89700,76,-23,3,20131,"Aldeia do Linhar",3041,"Linhar",0,"",8,NULL,True,NULL,NULL,NULL
89702,78,-23,3,20486,"Villaggio di riapetto",3247,"riapetto",73,"DTEAM",240,NULL,True,NULL,NULL,NULL
89880,-145,-24,3,20789,"1.1 Techno",1533,"Thewizler",26,"DinDP",179,NULL,False,NULL,NULL,NULL
89943,-82,-24,1,21302,"Ettore""s village",3639,"Ettore",0,"",8,NULL,True,NULL,NULL,NULL
89946,-79,-24,1,20829,"Amalfi",3440,"Joe",0,"",66,NULL,True,NULL,NULL,NULL
89953,-72,-24,3,19883,"TRAMPAS Village",2772,"SEÑOR_TRAMPAS",0,"",26,NULL,True,NULL,NULL,NULL
89960,-65,-24,3,19425,"Osada: Ham",2265,"Ham",0,"",158,NULL,True,NULL,NULL,NULL
89964,-61,-24,3,19270,"Aldeia do Ihu",2095,"Ihu",0,"",8,NULL,True,NULL,NULL,NULL
89969,-56,-24,1,18945,"kleinkeiserstadt",1743,"kleinkeiser",26,"DinDP",624,NULL,True,NULL,NULL,NULL
89973,-52,-24,5,18718,"Natars -52|-24",1,"Natars",0,"",59,NULL,False,NULL,NULL,NULL
89977,-48,-24,1,18560,"01 SeanPaul",1348,"SeanSean",0,"",352,NULL,True,NULL,NULL,NULL
89980,-45,-24,2,18352,"Aldeia do jogador1",1131,"jogador1",0,"",8,NULL,True,NULL,NULL,NULL
89982,-43,-24,3,18277,"Dragon",1059,"Kikky",0,"",240,NULL,True,NULL,NULL,NULL
89997,-28,-24,5,17646,"Natars -28|-24",1,"Natars",0,"",145,NULL,False,NULL,NULL,NULL
90002,-23,-24,5,17477,"Natars -23|-24",1,"Natars",0,"",147,NULL,False,NULL,NULL,NULL
90004,-21,-24,3,17425,"v",217,"verx",0,"",450,NULL,True,NULL,NULL,NULL
90016,-9,-24,3,21449,"01",175,"pleko",10,"Loyal",110,NULL,False,NULL,NULL,NULL
90048,23,-24,1,17396,"01. Middle Earth",101,"Gimli",6,"LOTR",411,NULL,True,NULL,NULL,NULL
90064,39,-24,3,18042,"Spartacus""s village",822,"Spartacus",0,"",8,NULL,True,NULL,NULL,NULL
90074,49,-24,3,18648,"Sortanewopolis",1437,"Sortanew",0,"",458,NULL,True,NULL,NULL,NULL
90087,62,-24,2,19269,"K",2093,"MGM",0,"",141,NULL,True,NULL,NULL,NULL
90090,65,-24,3,19447,"bubu1234",2289,"bubu1234",74,".",474,NULL,True,NULL,NULL,NULL
90106,81,-24,2,21135,"aksiano""s village",3565,"aksiano",0,"",12,NULL,True,NULL,NULL,NULL
90147,122,-24,1,21459,"02 Tycoon",2548,"Légolas",6,"LOTR",160,NULL,False,NULL,NULL,NULL
90308,-118,-25,1,20718,"LV 01",1127,"bosiks",2,"Sword",211,NULL,False,NULL,NULL,NULL
90348,-78,-25,3,20642,"Village de Sims",3331,"Sims",0,"",27,NULL,True,NULL,NULL,NULL
90350,-76,-25,1,20255,"Jardim eliza",3127,"Dvoktsusai",65,"FM",366,NULL,True,NULL,NULL,NULL
90357,-69,-25,3,19688,"BlackSword",2555,"BlackSword",39,"Black",462,NULL,True,NULL,NULL,NULL
90358,-68,-25,3,20932,"Blackboy",2555,"BlackSword",39,"Black",98,NULL,False,NULL,NULL,NULL
90362,-64,-25,1,19424,"01",2264,"elffie",10,"Loyal",341,NULL,True,NULL,NULL,NULL
90377,-49,-25,1,18608,"Ruleroftheworld’s landsby",1410,"Ruleroftheworld",0,"",8,NULL,True,NULL,NULL,NULL
90379,-47,-25,2,18498,"Zeus.""s village",1288,"Zeus.",0,"",19,NULL,True,NULL,NULL,NULL
90385,-41,-25,2,18246,"Magicplayer""s villä",1015,"Magicplayer",0,"",17,NULL,True,NULL,NULL,NULL
90388,-38,-25,3,18062,"matarange""s village",835,"matarange",71,"4Fun",180,NULL,True,NULL,NULL,NULL
90392,-34,-25,2,17893,"Nye",642,"Nye",14,"2ndB",310,NULL,True,NULL,NULL,NULL
90404,-22,-25,5,17472,"Natars -22|-25",1,"Natars",0,"",11,NULL,False,NULL,NULL,NULL
90406,-20,-25,1,17424,"Kötüçocuk0609""s village",202,"Kötüçocuk0609",10,"Loyal",425,NULL,True,NULL,NULL,NULL
90410,-16,-25,3,17293,"Ground Zero",9,"Alen&Jakobsen",14,"2ndB",454,NULL,False,NULL,NULL,NULL
90417,-9,-25,3,20352,"00",175,"pleko",10,"Loyal",428,NULL,False,NULL,NULL,NULL
90455,29,-25,3,17650,"01",404,"RENEGADO",5,"RNG",397,NULL,False,NULL,NULL,NULL
90461,35,-25,1,17899,"Cervejeiraa",653,"Nalruf",5,"RNG",352,NULL,True,NULL,NULL,NULL
90462,36,-25,2,21446,"Wadan",726,"Sitoma",62,"RNG*",30,NULL,False,NULL,NULL,NULL
90464,38,-25,1,17979,"ЙОДА""s village",752,"ЙОДА",0,"",157,NULL,True,NULL,NULL,NULL
90467,41,-25,3,18205,"El Ñoco""s village",983,"El Ñoco",0,"",8,NULL,True,NULL,NULL,NULL
90474,48,-25,5,18583,"Natars 48|-25",1,"Natars",0,"",56,NULL,False,NULL,NULL,NULL
90492,66,-25,3,19549,"WALL",2402,"Execution",0,"",334,NULL,False,NULL,NULL,NULL
90495,69,-25,2,19652,"putput""s village",2515,"putput",5,"RNG",493,NULL,True,NULL,NULL,NULL
90504,78,-25,2,20705,"Aldea de KAISER",3363,"KAISER",0,"",10,NULL,True,NULL,NULL,NULL
90747,-80,-26,2,21063,"Aldeia do Madrugs",3538,"Madrugs",0,"",10,NULL,True,NULL,NULL,NULL
90782,-45,-26,1,18429,"99",1210,"BOLSONARO",14,"2ndB",433,NULL,False,NULL,NULL,NULL
90787,-40,-26,1,18244,"japa 01",1025,"Japa",0,"",40,NULL,True,NULL,NULL,NULL
90791,-36,-26,1,18001,"asfa""s village",751,"asfa",26,"DinDP",457,NULL,True,NULL,NULL,NULL
90799,-28,-26,1,17696,"01",448,"Gideon",26,"DinDP",453,NULL,True,NULL,NULL,NULL
90801,-26,-26,3,17641,"BlackHorse""s village",380,"BlackHorse",0,"",78,NULL,True,NULL,NULL,NULL
90806,-21,-26,2,17470,"00",255,"Panto97",0,"",131,NULL,True,NULL,NULL,NULL
90812,-15,-26,2,17291,"[00] FAKE",41,"Its Fake",14,"2ndB",464,NULL,False,NULL,NULL,NULL
90846,19,-26,2,17362,"Magd",74,"Magd",0,"",103,NULL,True,NULL,NULL,NULL
90851,24,-26,1,17501,"1. Moria",241,"Oakenshield",6,"LOTR",555,NULL,False,NULL,NULL,NULL
90860,33,-26,1,17849,"001",516,"c4l4c4",56,"c4",348,NULL,True,NULL,NULL,NULL
90864,37,-26,2,17970,"Wodan",726,"Sitoma",62,"RNG*",306,NULL,True,NULL,NULL,NULL
90870,43,-26,3,18337,"Орлиное гнездо 1",1120,"Жека 86",62,"RNG*",297,NULL,True,NULL,NULL,NULL
90890,63,-26,5,19395,"Natars 63|-26",1,"Natars",0,"",169,NULL,False,NULL,NULL,NULL
90892,65,-26,3,19510,"Aldeia do Pinto 69",2361,"Pinto 69",0,"",220,NULL,True,NULL,NULL,NULL
90901,74,-26,1,20043,"Leoncita",2957,"leoncita",0,"",218,NULL,True,NULL,NULL,NULL
90904,77,-26,1,20484,"MarkPlank""s village",3246,"MarkPlank",0,"",32,NULL,True,NULL,NULL,NULL
90906,79,-26,1,20874,"001 - Pippo",3462,"aleph0",73,"DTEAM",298,NULL,True,NULL,NULL,NULL
90922,95,-26,3,20185,"A01 Boromir",1721,"Boromir",6,"LOTR",421,NULL,True,NULL,NULL,NULL
91153,-75,-27,3,20254,"Aldeia do eficax",3104,"eficax",0,"",17,NULL,True,NULL,NULL,NULL
91159,-69,-27,1,19753,"O INÍCIO",2634,"Sads",0,"",124,NULL,True,NULL,NULL,NULL
91161,-67,-27,2,19595,"Деревня CONSUL",2455,"CONSUL",0,"",53,NULL,True,NULL,NULL,NULL
91163,-65,-27,3,19483,"Celtix-Citix",2331,"Malaprix",0,"",219,NULL,True,NULL,NULL,NULL
91168,-60,-27,1,19267,"OTCHŁAŃ",2086,"DUCH",0,"",21,NULL,True,NULL,NULL,NULL
91169,-59,-27,1,21240,"Rome",2217,"Bearius",26,"DinDP",182,NULL,True,NULL,NULL,NULL
91179,-49,-27,2,20562,"PAY TO WIN",1475,"El MH sela come",0,"",32,NULL,False,NULL,NULL,NULL
91182,-46,-27,1,18494,"Aldea de Mclvtnpaco",1276,"Mclvtnpaco",0,"",263,NULL,True,NULL,NULL,NULL
91187,-41,-27,2,18273,"NETFLIX",1032,"NETFLIX",14,"2ndB",430,NULL,False,NULL,NULL,NULL
91189,-39,-27,1,18170,"Aventino",913,"Er Gladiatore",14,"2ndB",494,NULL,True,NULL,NULL,NULL
91193,-35,-27,5,17997,"Natars -35|-27",1,"Natars",0,"",12,NULL,False,NULL,NULL,NULL
91196,-32,-27,2,17892,"Apples",599,"AlienPotomac",0,"",197,NULL,True,NULL,NULL,NULL
91203,-25,-27,1,17638,"01 Arretium",290,"Ruud1987",10,"Loyal",454,NULL,False,NULL,NULL,NULL
91208,-20,-27,1,17497,"Vitu""s 01",246,"Vitu",10,"Loyal",491,NULL,True,NULL,NULL,NULL
91210,-18,-27,3,17422,"What&#39;s up Doc",122,"WackyWabbit",14,"2ndB",435,NULL,True,NULL,NULL,NULL
91219,-9,-27,2,20872,"02-Suna",156,"kazuma71",0,"",117,NULL,False,NULL,NULL,NULL
91225,-3,-27,3,21261,"GYEATEST GYAGYAGYATT",15,"GYAT",10,"Loyal",206,NULL,False,NULL,NULL,NULL
91227,-1,-27,3,20144,"[00] GYAT CENTER",15,"GYAT",10,"Loyal",306,NULL,True,NULL,NULL,NULL
91248,20,-27,1,17464,"Toxic Mushrooms""s village",212,"Toxic Mushrooms",0,"",70,NULL,True,NULL,NULL,NULL
91258,30,-27,1,17771,"00 - GONDOR",506,"MUFAZA",5,"RNG",398,NULL,False,NULL,NULL,NULL
91267,39,-27,3,18149,"Xopiks""s village",927,"Xopiks",0,"",8,NULL,True,NULL,NULL,NULL
91277,49,-27,1,18703,"S1",1503,"npanop",5,"RNG",357,NULL,True,NULL,NULL,NULL
91304,76,-27,3,20479,"قرية Mossabbudair",3245,"Mossabbudair",0,"",146,NULL,True,NULL,NULL,NULL
91549,-80,-28,2,21298,"Aldea de Avellaneda",3637,"Avellaneda",0,"",8,NULL,True,NULL,NULL,NULL
91551,-78,-28,1,20824,"Aldeia do tileos",3438,"tileos",0,"",8,NULL,True,NULL,NULL,NULL
91553,-76,-28,1,20421,"Aldeia do Ason",3214,"Ason",0,"",12,NULL,True,NULL,NULL,NULL
91567,-62,-28,1,19379,"Napoli",2217,"Bearius",26,"DinDP",483,NULL,False,NULL,NULL,NULL
91577,-52,-28,1,18839,"Brazaking""s village",1645,"Brazaking",0,"",8,NULL,True,NULL,NULL,NULL
91581,-48,-28,2,18679,"El MH se la come",1475,"El MH sela come",0,"",274,NULL,True,NULL,NULL,NULL
91585,-44,-28,2,18423,"Re-Estize",667,"zanguetsu",14,"2ndB",468,NULL,False,NULL,NULL,NULL
91593,-36,-28,5,18102,"Natars -36|-28",1,"Natars",0,"",79,NULL,False,NULL,NULL,NULL
91606,-23,-28,1,17568,"NIET""s village",323,"NIET",0,"",192,NULL,True,NULL,NULL,NULL
91607,-22,-28,3,20722,"Buggs Bunny",122,"WackyWabbit",14,"2ndB",215,NULL,False,NULL,NULL,NULL
91610,-19,-28,2,17495,"0",273,"MNOGOBUKV",14,"2ndB",327,NULL,False,NULL,NULL,NULL
91643,14,-28,1,17347,"SWORD 1",128,"The Sword",5,"RNG",410,NULL,False,NULL,NULL,NULL
91645,16,-28,2,17361,"RAYAN",44,"RAYAN",0,"",107,NULL,True,NULL,NULL,NULL
91666,37,-28,3,18037,"adam",810,"DRAVIN",62,"RNG*",313,NULL,True,NULL,NULL,NULL
91670,41,-28,1,18334,"Cesarea",1119,"Lucius Augustus",0,"",246,NULL,True,NULL,NULL,NULL
91673,44,-28,3,21434,"Новая деревня",1120,"Жека 86",62,"RNG*",55,NULL,False,NULL,NULL,NULL
91678,49,-28,1,21081,"Сакартвело",1571,"Iro4ka",5,"RNG",101,NULL,False,NULL,NULL,NULL
91685,56,-28,2,19052,"#1",1857,"Hard",5,"RNG",306,NULL,True,NULL,NULL,NULL
91692,63,-28,2,21250,"Yeni Köy",2287,"Gazipasha",62,"RNG*",61,NULL,False,NULL,NULL,NULL
91706,77,-28,2,20700,"Aldeia do Aimeupupu",3360,"Aimeupupu",0,"",15,NULL,True,NULL,NULL,NULL
91851,-179,-29,3,21152,"Aldea nueva",232,"Txitxu",0,"",26,NULL,False,NULL,NULL,NULL
91852,-178,-29,1,21111,"01.Freya",275,"Rooney83",10,"Loyal",118,NULL,False,NULL,NULL,NULL
91955,-75,-29,3,20253,"Aldeia do aalves.siq",3128,"aalves.siqueira",65,"FM",381,NULL,True,NULL,NULL,NULL
91964,-66,-29,1,19594,"Aldeia do Hell",2454,"Hell",0,"",10,NULL,True,NULL,NULL,NULL
91966,-64,-29,3,19481,"#01",2330,"Loop",75,"Esc",486,NULL,False,NULL,NULL,NULL
91974,-56,-29,3,19092,"Selo od AjvazDedo",1899,"AjvazDedo",0,"",8,NULL,True,NULL,NULL,NULL
91993,-37,-29,3,18169,"Robbers",933,"Deefa",0,"",139,NULL,True,NULL,NULL,NULL
92002,-28,-29,3,17763,"ALO!stari""s village",515,"ALO!stari",0,"",37,NULL,True,NULL,NULL,NULL
92020,-10,-29,2,17368,"01-Konoha",156,"kazuma71",0,"",373,NULL,True,NULL,NULL,NULL
92022,-8,-29,1,17286,"deco""s village",18,"deco",0,"",17,NULL,True,NULL,NULL,NULL
92047,17,-29,3,17463,"AZUL",196,"Azulao",62,"RNG*",402,NULL,True,NULL,NULL,NULL
92061,31,-29,1,20383,"2. Erebor",241,"Oakenshield",6,"LOTR",193,NULL,True,NULL,NULL,NULL
92068,38,-29,5,18191,"Natars 38|-29",1,"Natars",0,"",56,NULL,False,NULL,NULL,NULL
92070,40,-29,5,18283,"Natars 40|-29",1,"Natars",0,"",51,NULL,False,NULL,NULL,NULL
92079,49,-29,1,21485,"S2",1503,"npanop",5,"RNG",41,NULL,False,NULL,NULL,NULL
92080,50,-29,5,18779,"Natars 50|-29",1,"Natars",0,"",59,NULL,False,NULL,NULL,NULL
92093,63,-29,2,19446,"Gazipasha Köyü",2287,"Gazipasha",62,"RNG*",374,NULL,True,NULL,NULL,NULL
92105,75,-29,1,20279,"Macragge",3141,"Oilstein",0,"",246,NULL,True,NULL,NULL,NULL
92110,80,-29,3,21362,"Aldeia do oicramheri",3661,"oicramheri",0,"",12,NULL,True,NULL,NULL,NULL
92212,182,-29,3,20859,"Panzer II",1147,"Panzer",5,"RNG",79,NULL,False,NULL,NULL,NULL
92351,-80,-30,1,21297,"Aldea de Leo ct",3636,"Leo ct",0,"",8,NULL,True,NULL,NULL,NULL
92353,-78,-30,2,21062,"Aldea de Enkell",3537,"Enkell",0,"",10,NULL,True,NULL,NULL,NULL
92366,-65,-30,1,19593,"?",2456,"Archetyp",26,"DinDP",390,NULL,True,NULL,NULL,NULL
92368,-63,-30,1,21215,"Beryllium",2263,"Joshua",26,"DinDP",136,NULL,False,NULL,NULL,NULL
92369,-62,-30,1,19423,"Adamantium",2263,"Joshua",26,"DinDP",367,NULL,True,NULL,NULL,NULL
92373,-58,-30,5,19179,"Natars -58|-30",1,"Natars",0,"",38,NULL,False,NULL,NULL,NULL
92406,-25,-30,2,17728,"Dortmund",469,"Gregi",0,"",132,NULL,True,NULL,NULL,NULL
92408,-23,-30,2,17688,"Joft6""s village",418,"Joft6",0,"",32,NULL,True,NULL,NULL,NULL
92416,-15,-30,2,17493,"Rei do Gado",236,"Nico",10,"Loyal",429,NULL,False,NULL,NULL,NULL
92420,-11,-30,3,17412,"01. Captain America",137,"sjees",10,"Loyal",376,NULL,True,NULL,NULL,NULL
92425,-6,-30,2,17363,"01. Don&#39;t sleep",66,"Hammertime",14,"2ndB",426,NULL,False,NULL,NULL,NULL
92427,-4,-30,3,17283,"01",40,"Theodoros",10,"Loyal",365,NULL,False,NULL,NULL,NULL
92429,-2,-30,3,17277,"GYAAATTTT",15,"GYAT",10,"Loyal",427,NULL,False,NULL,NULL,NULL
92444,13,-30,2,17391,"Rapid Bucharest""s village",126,"Rapid Bucharest",0,"",15,NULL,True,NULL,NULL,NULL
